Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2016,2016,2016,0,0,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,301780443386,,,4
H4,2016,2016,2016,0,0,2,Export,643,Russian Federation,RUS,4,Afghanistan,AFG,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,236111959,,,0
H4,2016,2016,2016,0,0,2,Export,643,Russian Federation,RUS,8,Albania,ALB,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,58352909,,,0
H4,2016,2016,2016,0,0,2,Export,643,Russian Federation,RUS,12,Algeria,DZA,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,4047603316,,,4
H4,2016,2016,2016,0,0,2,Export,643,Russian Federation,RUS,20,Andorra,AND,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,2365570,,,0
H4,2016,2016,2016,0,0,2,Export,643,Russian Federation,RUS,24,Angola,AGO,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,596436273,,,4
H4,2016,2016,2016,0,0,2,Export,643,Russian Federation,RUS,28,Antigua and Barbuda,ATG,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,6189,,,0
H4,2016,2016,2016,0,0,2,Export,643,Russian Federation,RUS,31,Azerbaijan,AZE,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,1568781077,,,4
H4,2016,2016,2016,0,0,2,Export,643,Russian Federation,RUS,32,Argentina,ARG,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,166385290,,,4
H4,2016,2016,2016,0,0,2,Export,643,Russian Federation,RUS,36,Australia,AUS,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,65999537,,,4
H4,2016,2016,2016,0,0,2,Export,643,Russian Federation,RUS,40,Austria,AUT,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,1060292556,,,4
